date,symbol,open,high,low,close,Volume BTC,Volume EUR
2023/4/9 0:00,BTC/EUR,25637.17,26200,25556.4,25998.34,0.13140216,3416.238032
2023/4/8 0:00,BTC/EUR,25628.42,25858.43,25618.72,25637.17,0.1685156,4320.263085
2023/4/7 0:00,BTC/EUR,25809.09,25834.92,25522.67,25628.42,0.4367076,11192.12579
2023/4/6 0:00,BTC/EUR,25850.71,25877.15,25480,25809.09,4.24928919,109670.2871
2023/4/5 0:00,BTC/EUR,25684.15,26269.68,25358.48,25850.71,3.93541858,101733.3644
2023/4/4 0:00,BTC/EUR,25522.67,26144.73,25475.1,25684.15,5.17529904,132923.1568
2023/4/3 0:00,BTC/EUR,26105.54,26269.68,25055.69,25522.67,3.71886033,94915.24498
2023/4/2 0:00,BTC/EUR,26317.89,26437.83,25783.44,26105.54,1.44499469,37722.36668
2023/4/1 0:00,BTC/EUR,26343.5,26584.71,26092.68,26317.89,0.72974033,19205.22573
2023/3/31 0:00,BTC/EUR,25656.72,26437.83,25334.84,26343.5,7.06572987,186136.0548
2023/3/30 0:00,BTC/EUR,26178.83,26939.95,25480,25656.72,3.12496568,80176.36946
2023/3/29 0:00,BTC/EUR,25198.01,26437.83,25198.01,26178.83,2.9606302,77505.8347
2023/3/28 0:00,BTC/EUR,25139.24,25370.3,24647.21,25198.01,5.8217091,146695.4841
2023/3/27 0:00,BTC/EUR,26056.49,26497.13,24688.28,25139.24,1.13264727,28473.89156
2023/3/26 0:00,BTC/EUR,25557.86,26207.13,25241.45,26056.49,0.41534295,10822.37942
2023/3/25 0:00,BTC/EUR,25588.4,25834.92,25307.89,25557.86,0.345268,8824.311206
2023/3/24 0:00,BTC/EUR,26170.08,26340.36,25148.4,25588.4,3.02061327,77292.6606
2023/3/23 0:00,BTC/EUR,25147.61,26468.29,25020.03,26170.08,6.12353133,160253.3048
2023/3/22 0:00,BTC/EUR,26144.73,26732.39,24597.27,25147.61,6.78442713,170612.1275
2023/3/21 0:00,BTC/EUR,25800.15,26416.79,25599.75,26144.73,5.01050565,130998.3174
2023/3/20 0:00,BTC/EUR,26154.96,26898.8,25514.24,25800.15,2.2197762,57270.55893
2023/3/19 0:00,BTC/EUR,25215.2,26808.92,25176.08,26154.96,1.10848779,28992.45381
2023/3/18 0:00,BTC/EUR,25575.17,25954.59,24326.25,25215.2,1.32719823,33465.56881
2023/3/17 0:00,BTC/EUR,23550.21,26000,23494.26,25575.17,3.55815724,91000.4763
2023/3/16 0:00,BTC/EUR,22877.38,23665.09,21694.67,23550.21,6.72986626,158489.7637
2023/3/15 0:00,BTC/EUR,22835.24,23610.62,22099.02,22877.38,2.44833187,56011.41856
2023/3/14 0:00,BTC/EUR,22430.86,24540.05,21614.69,22835.24,5.91722617,135121.2797
2023/3/13 0:00,BTC/EUR,20629.01,22639.2,20534.82,22430.86,11.07237388,248362.8684
2023/3/12 0:00,BTC/EUR,19386.3,20629.01,19189.22,20629.01,4.18045604,86238.66945
2023/3/11 0:00,BTC/EUR,18969.22,19959.19,18000,19386.3,3.23980957,62807.92027
2023/3/10 0:00,BTC/EUR,19089.23,19674.81,18000,18969.22,12.03721566,228336.592
2023/3/9 0:00,BTC/EUR,20592.72,20718.87,19000,19089.23,29.65225267,566038.6712
2023/3/8 0:00,BTC/EUR,21080.04,21148.47,20525.5,20592.72,4.15651332,85593.91498
2023/3/7 0:00,BTC/EUR,21105.03,21217.97,20797.93,21080.04,3.84079799,80964.17526
2023/3/6 0:00,BTC/EUR,21186.18,21226.32,20985.42,21105.03,11.22417466,236886.5429
2023/3/5 0:00,BTC/EUR,21094.16,21405.72,20754.19,21186.18,0.18198192,3855.501714
2023/3/4 0:00,BTC/EUR,21027.23,21124.08,20950,21094.16,15.87369409,334842.2429
2023/3/3 0:00,BTC/EUR,22172.37,22172.37,20754.19,21027.23,1.70361898,35822.38812
2023/3/2 0:00,BTC/EUR,22191.21,22285.07,21924.86,22172.37,2.74819932,60934.09216
2023/3/1 0:00,BTC/EUR,21915.74,22555.87,21834.35,22191.21,3.23568516,71803.76888
2023/2/28 0:00,BTC/EUR,22243.52,22243.52,21801.47,21915.74,10.15142176,222475.9199
2023/2/27 0:00,BTC/EUR,22347.85,22581.33,21900.27,22243.52,2.90796218,64683.31491
2023/2/26 0:00,BTC/EUR,22005.74,23061.14,21919,22347.85,0.49233916,11002.7217
2023/2/25 0:00,BTC/EUR,22027.5,22043.27,21647.19,22005.74,0.25296493,5566.680479
2023/2/24 0:00,BTC/EUR,22615.4,22752.18,21768.63,22027.5,2.48414038,54719.40222
2023/2/23 0:00,BTC/EUR,22877.23,23167.51,21774.95,22615.4,8.03585417,181734.0564
2023/2/22 0:00,BTC/EUR,22998.88,23028.23,22262.86,22877.23,4.73055556,108222.0076
2023/2/21 0:00,BTC/EUR,23307.63,23697.34,22775.6,22998.88,10.46581881,240702.1109
2023/2/20 0:00,BTC/EUR,22820.88,23571.27,22427.91,23307.63,4.59473886,107092.4733
2023/2/19 0:00,BTC/EUR,23166.7,23626,22741.29,22820.88,3.99423931,91152.05598
2023/2/18 0:00,BTC/EUR,23015.28,23342.79,22930.44,23166.7,1.08577569,25153.83968
2023/2/17 0:00,BTC/EUR,22174.26,23416.42,21966.39,23015.28,10.13972109,233368.52
2023/2/16 0:00,BTC/EUR,22818.11,23705.42,22132.56,22174.26,11.55108975,256136.8674
2023/2/15 0:00,BTC/EUR,20737.06,22820.88,20635.02,22818.11,27.02752039,616716.9333
2023/2/14 0:00,BTC/EUR,20368.2,20784.86,20149.94,20737.06,10.41664055,216010.5001
2023/2/13 0:00,BTC/EUR,20486.69,20518.96,19990,20368.2,4.39461585,89510.41456
2023/2/12 0:00,BTC/EUR,20514.3,20684.08,20000.01,20486.69,2.40842747,49340.70697
2023/2/11 0:00,BTC/EUR,20318.16,20515.46,20288.12,20514.3,0.69079141,14171.10222
2023/2/10 0:00,BTC/EUR,20342.45,20495.31,20001.66,20318.16,5.70779852,115971.9636
2023/2/9 0:00,BTC/EUR,21456.8,21518.04,20266.61,20342.45,1.64746697,33513.51446
2023/2/8 0:00,BTC/EUR,21717,21877.77,21185.98,21456.8,2.09323452,44914.11445
2023/2/7 0:00,BTC/EUR,21262.18,21772.79,21252.87,21717,3.69117717,80161.2946
2023/2/6 0:00,BTC/EUR,21281.99,21613.15,21026.92,21262.18,5.56564967,118337.8451
2023/2/5 0:00,BTC/EUR,21646.61,21811.92,21141,21281.99,1.85985831,39581.48595
2023/2/4 0:00,BTC/EUR,21771.56,21877.77,21605.2,21646.61,0.43989323,9522.197191
2023/2/3 0:00,BTC/EUR,21535.01,21899.05,21376.53,21771.56,11.70159799,254762.0427
2023/2/2 0:00,BTC/EUR,21572.67,22143.17,21475.33,21535.01,9.92736451,213785.894
2023/2/1 0:00,BTC/EUR,21336.24,21710.11,20985.42,21572.67,2.08954628,45077.09235
2023/1/31 0:00,BTC/EUR,21081.47,21420.96,20995.25,21336.24,2.21585833,47278.08513
2023/1/30 0:00,BTC/EUR,21912.09,21912.09,20806.24,21081.47,4.82902634,101802.9739
2023/1/29 0:00,BTC/EUR,21227.07,22061.41,21195.18,21912.09,4.22895249,92665.18757
2023/1/28 0:00,BTC/EUR,21257.4,21467.39,21099.52,21227.07,0.40127307,8517.851546
2023/1/27 0:00,BTC/EUR,21165.62,21657.72,20754.19,21257.4,1.90525376,40500.74128
2023/1/26 0:00,BTC/EUR,21210.4,21369.36,21045.26,21165.62,2.7650224,58523.41341
2023/1/25 0:00,BTC/EUR,20794.26,21799.5,20580,21210.4,13.52815963,286937.677
2023/1/24 0:00,BTC/EUR,21146.33,21306.2,20754.19,20794.26,2.12335864,44153.67163
2023/1/23 0:00,BTC/EUR,20962.64,21423.16,20851.22,21146.33,3.45998407,73165.96494
2023/1/22 0:00,BTC/EUR,21064.71,21273.98,20601.45,20962.64,1.03621538,21721.80997
2023/1/21 0:00,BTC/EUR,20926.85,21587.11,20799.4,21064.71,2.18584665,46044.22579
2023/1/20 0:00,BTC/EUR,19530.03,21006.66,19333,20926.85,4.9758817,104129.53
2023/1/19 0:00,BTC/EUR,19194.44,19602.27,19178.05,19530.03,0.81369235,15891.43601
2023/1/18 0:00,BTC/EUR,19635.7,19945.49,18923.73,19194.44,4.76762492,91511.89047
2023/1/17 0:00,BTC/EUR,19582.36,19891.3,19347.75,19635.7,6.24077084,122541.904
2023/1/16 0:00,BTC/EUR,19301.68,19854.44,19134.57,19582.36,6.60347905,129311.704
2023/1/15 0:00,BTC/EUR,19420.28,19458.03,19023.55,19301.68,0.81672912,15764.24412
2023/1/14 0:00,BTC/EUR,18426.4,19919.63,18426.4,19420.28,5.10665784,99172.72512
2023/1/13 0:00,BTC/EUR,17415.97,19070,17345.12,18426.4,6.37900456,117542.0896
2023/1/12 0:00,BTC/EUR,16657.14,17611.36,16652.83,17415.97,14.52850179,253027.9513
2023/1/11 0:00,BTC/EUR,16251.05,16671.98,16106.54,16657.14,8.44994072,140751.8456
2023/1/10 0:00,BTC/EUR,16036.76,16297.16,16021.12,16251.05,2.08087814,33816.4547
2023/1/9 0:00,BTC/EUR,16111.39,16230.56,16013.61,16036.76,3.13475829,50271.36635
2023/1/8 0:00,BTC/EUR,15929.02,16111.39,15903.98,16111.39,0.84952179,13686.97687
2023/1/7 0:00,BTC/EUR,15942.78,16010.77,15898.61,15929.02,0.39740112,6330.210389
2023/1/6 0:00,BTC/EUR,16006.55,16100,15544.2,15942.78,11.66838625,186026.5149
2023/1/5 0:00,BTC/EUR,15898.38,16058.17,15820,16006.55,3.108135,49750.51828
2023/1/4 4:00,BTC/EUR,15940.03,16058.19,15820,15898.56,8.45105011,134359.5272
2023/1/4 0:00,BTC/EUR,15821.07,16058.19,15791.27,15898.38,8.49835321,135110.0487
2023/1/3 4:00,BTC/EUR,15649.87,16000,15640.42,15940.03,13.41100974,213771.8976
2023/1/3 0:00,BTC/EUR,15646.79,16000,15617.28,15821.07,13.37880498,211667.0101
2023/1/2 4:00,BTC/EUR,15604.52,15743.96,15555.83,15649.87,0.21308403,3334.737369
2023/1/2 0:00,BTC/EUR,15532.11,15743.96,15475.37,15646.79,0.2021485,3162.975128
2023/1/1 4:00,BTC/EUR,15571.82,15604.52,15453.33,15604.52,0.29724559,4638.374754
2023/1/1 0:00,BTC/EUR,15590.7,15590.71,15453.33,15532.11,0.29918402,4646.959109
2022/12/31 4:00,BTC/EUR,15480.86,15590.71,15462.2,15571.82,0.68706375,10698.83304
2022/12/31 0:00,BTC/EUR,15590.7,15590.71,15462.2,15590.7,0.68381895,10661.2161
2022/12/30 4:00,BTC/EUR,15590.75,15601.82,15373.27,15480.86,2.24756574,34794.25056
2022/12/30 0:00,BTC/EUR,15633.3,15633.3,15373.27,15590.7,2.30915137,36001.28626
2022/12/29 4:00,BTC/EUR,15600.79,15676,15549.74,15590.75,6.69384331,104362.0376
2022/12/29 0:00,BTC/EUR,15587.75,15676,15549.74,15633.3,6.62953124,103641.4507
2022/12/28 4:00,BTC/EUR,15670.75,15751.35,15555.25,15600.79,1.57804791,24618.79405
2022/12/28 0:00,BTC/EUR,15726.23,15751.35,15559.71,15587.75,1.5816625,24654.55963
2022/12/27 4:00,BTC/EUR,15879.62,15940.03,15617.28,15670.75,0.22829289,3577.520806
2022/12/27 0:00,BTC/EUR,15925.1,15949.12,15617.28,15726.23,0.22829527,3590.223924
2022/12/26 4:00,BTC/EUR,15940.03,16297.16,15837.52,15879.62,0.79093259,12559.70897
2022/12/26 0:00,BTC/EUR,15940.03,16297.16,15837.52,15925.1,0.78731562,12538.07998
2022/12/25 4:00,BTC/EUR,16039.8,16117.6,15791.27,15940.03,0.552433,8805.798593
2022/12/25 0:00,BTC/EUR,15940.03,16117.6,15791.27,15940.03,0.55833044,8899.803964
2022/12/24 4:00,BTC/EUR,15895.6,16039.8,15867.28,16039.8,0.03585788,575.1532236
2022/12/24 0:00,BTC/EUR,15837.22,15940.03,15837.22,15940.03,0.03285841,523.7640412
2022/12/23 4:00,BTC/EUR,15896.82,16177.24,15837.22,15895.6,1.34295267,21347.03846
2022/12/23 0:00,BTC/EUR,15895.78,16177.24,15837.22,15837.22,1.40170474,22199.10634
2022/12/22 4:00,BTC/EUR,15863.16,15940.03,15700,15896.82,0.41688128,6627.08667
2022/12/22 0:00,BTC/EUR,15891.02,16499,15700,15895.78,4.17903071,66428.95278
2022/12/21 4:00,BTC/EUR,15895.1,16200,15840.14,15863.16,3.75529426,59570.83369
2022/12/21 0:00,BTC/EUR,15927.94,16200,15840.14,15891.02,3.74202376,59464.57441
2022/12/20 4:00,BTC/EUR,15743.78,16058.2,15743.78,15895.1,0.41624639,6616.277994
2022/12/20 0:00,BTC/EUR,15521.7,16058.2,15508.58,15927.94,4.89998865,78046.72522
2022/12/19 4:00,BTC/EUR,15748.44,15918.44,15001,15743.78,10.2460804,161312.0357
2022/12/19 0:00,BTC/EUR,15940.03,15940.03,15001,15521.7,5.76480688,89479.60295
2022/12/18 4:00,BTC/EUR,15825.61,16244.2,15733.05,15748.44,0.42933061,6761.287352
2022/12/18 0:00,BTC/EUR,15940.03,16244.2,15733.06,15940.03,0.42768012,6817.233943
2022/12/17 4:00,BTC/EUR,15779.81,17000,15675.07,15825.61,2.08946303,33067.02702
2022/12/17 0:00,BTC/EUR,15706.21,17000,15675.07,15940.03,2.72315793,43407.2191
2022/12/16 4:00,BTC/EUR,16365.16,17546.44,15658.65,15779.81,4.10212408,64730.73858
2022/12/16 0:00,BTC/EUR,16353.25,17546.44,15658.65,15706.21,3.4644409,54413.23631
2022/12/15 4:00,BTC/EUR,16672.95,16784.2,16300,16365.16,0.71882319,11763.65652
2022/12/15 0:00,BTC/EUR,16690.7,17164.62,16300,16353.25,2.70198689,44186.26711
2022/12/14 4:00,BTC/EUR,16759.98,17469.69,16570.49,16672.95,1.18733854,19796.43611
2022/12/14 0:00,BTC/EUR,16914.39,17469.69,16570.49,16690.7,1.18665444,19806.09326
2022/12/13 4:00,BTC/EUR,16308.88,17777,16237.52,16759.98,5.67713779,95148.71582
2022/12/13 0:00,BTC/EUR,16357.46,17777,16237.52,16914.39,5.71082532,96595.12668
2022/12/12 4:00,BTC/EUR,16093.98,16604.2,16045.78,16308.88,3.24563887,52932.73485
2022/12/12 0:00,BTC/EUR,16279.68,16604.2,16045.78,16357.46,3.3341268,54537.84577
2022/12/11 4:00,BTC/EUR,16297.27,16696.9,16079.62,16093.98,0.7232645,11640.2044
2022/12/11 0:00,BTC/EUR,16264.76,16696.9,16258.21,16279.68,0.60190084,9798.753067
2022/12/10 4:00,BTC/EUR,16417.99,16704.2,15600,16297.27,1.25319185,20423.60594
2022/12/10 0:00,BTC/EUR,16274.2,16704.2,15600,16264.76,1.26418385,20561.64692
2022/12/9 4:00,BTC/EUR,16272.08,17114.31,16085.56,16417.99,2.56927629,42182.35244
2022/12/9 0:00,BTC/EUR,16353.1,17114.31,16085.56,16274.2,2.55740249,41619.6796
2022/12/8 4:00,BTC/EUR,16039.51,17000,15908.34,16272.08,4.15133875,67550.91625
2022/12/8 0:00,BTC/EUR,16385.34,17000,15908.34,16353.1,4.19207971,68553.49871
2022/12/7 4:00,BTC/EUR,16280.68,17000,15908.34,16039.51,0.65011481,10427.523
2022/12/7 0:00,BTC/EUR,16332.27,17000,15908.34,16385.34,8.08956469,132550.2679
2022/12/6 4:00,BTC/EUR,16233.99,17000,15150,16280.68,16.98717611,276562.7784
2022/12/6 0:00,BTC/EUR,16180.19,17000,15150,16332.27,16.99298842,277534.075
2022/12/5 4:00,BTC/EUR,16283.72,17327.97,15388.27,16233.99,5.66353368,91941.74913
2022/12/5 0:00,BTC/EUR,16274.7,17327.97,15388.27,16180.19,5.70033337,92232.47699
2022/12/4 4:00,BTC/EUR,16107.69,17000,16107.69,16283.72,0.88420695,14398.1784
2022/12/4 0:00,BTC/EUR,16068.58,17000,16068.58,16274.7,0.88138304,14344.24456
2022/12/3 4:00,BTC/EUR,16150.6,17000,16024.01,16107.69,0.91562408,14748.58884
2022/12/3 0:00,BTC/EUR,16297.16,17000,16024.01,16068.58,0.87588181,14074.17693
2022/12/2 4:00,BTC/EUR,16117.06,17100,15500,16150.6,5.21485374,84223.01681
2022/12/2 0:00,BTC/EUR,16132.27,17100,15500,16297.16,5.21457916,84982.8309
2022/12/1 4:00,BTC/EUR,16457.61,16457.61,16053.24,16117.06,0.13028181,2099.759749
2022/12/1 0:00,BTC/EUR,16549.05,17420,16080,16132.27,2.78554411,44937.14968
2022/11/30 4:00,BTC/EUR,16243.38,17500,15150,16457.61,6.95814362,114514.414
2022/11/30 0:00,BTC/EUR,15908.33,17500,15150,16549.05,9.89617654,163772.3204
2022/11/29 4:00,BTC/EUR,16478.73,17571,15849.7,16243.38,5.82927359,94687.10605
2022/11/29 0:00,BTC/EUR,16401.83,17571,15868.87,15908.33,2.88386556,45877.485
2022/11/28 4:00,BTC/EUR,16634.08,18636.76,14700,16478.73,4.23851002,69845.26222
2022/11/28 0:00,BTC/EUR,16723.96,18636.76,14700,16401.83,4.24497144,69625.29991
2022/11/27 4:00,BTC/EUR,16111.97,17873.45,14750,16634.08,1.56255595,25991.68068
2022/11/27 0:00,BTC/EUR,16447.01,17873.45,14750,16723.96,1.59852158,26733.61096
2022/11/26 4:00,BTC/EUR,16444.15,17650,15800.01,16111.97,0.50514104,8138.817282
2022/11/26 0:00,BTC/EUR,16071.11,17650,15800.01,16447.01,0.46902062,7713.986827
2022/11/25 4:00,BTC/EUR,16419.55,17650,14750,16444.15,0.92255224,15170.58742
2022/11/25 0:00,BTC/EUR,16119.02,17650,14750,16071.11,0.93294822,14993.51347
2022/11/24 4:00,BTC/EUR,16410.02,17123,15500,16419.55,1.79837809,29528.55897
2022/11/24 0:00,BTC/EUR,16418.25,17123,15500,16119.02,1.78108181,28709.29332
2022/11/23 4:00,BTC/EUR,16074.5,17574.54,15100,16410.02,6.41712148,105305.0918
2022/11/23 0:00,BTC/EUR,15936.05,17574.54,15100,16418.25,6.49863388,106696.1957
2022/11/22 4:00,BTC/EUR,15732.08,16650.42,14800,16074.5,2.39966164,38573.36103
2022/11/22 0:00,BTC/EUR,15770,16650.42,14800,15936.05,2.61413941,41659.05634
2022/11/21 4:00,BTC/EUR,16331.62,17271.72,15400.01,15732.08,4.94833304,77847.57125
2022/11/21 0:00,BTC/EUR,16402.65,17271.72,15500,15770,4.66123767,73507.71806
2022/11/20 4:00,BTC/EUR,16366.7,16799.99,15600,16331.62,0.25005869,4083.863503
2022/11/20 0:00,BTC/EUR,16410.93,16799.99,15600,16402.65,0.27866795,4570.89285
2022/11/19 4:00,BTC/EUR,16707.91,17233.79,15500,16366.7,1.04532423,17108.50808
2022/11/19 0:00,BTC/EUR,16054.92,17233.79,15500,16410.93,1.00960155,16568.50036
2022/11/18 4:00,BTC/EUR,16488.53,16834.53,16054.92,16707.91,1.57116382,26250.8637
2022/11/18 0:00,BTC/EUR,16543.92,17271,15530,16054.92,3.74242249,60084.29368
2022/11/17 4:00,BTC/EUR,16177.44,17271,14300.01,16488.53,6.08512731,100334.8042
2022/11/17 0:00,BTC/EUR,16255.86,17271,14300.01,16543.92,5.37831617,88978.43245
2022/11/16 4:00,BTC/EUR,16482.64,17579.31,15045,16177.44,1.64255503,26572.33544
2022/11/16 0:00,BTC/EUR,16414.31,18675,15045,16255.86,3.39141313,55130.33704
2022/11/15 4:00,BTC/EUR,16372.7,17176.21,15650,16482.64,2.89991945,47798.32832
2022/11/15 0:00,BTC/EUR,16181.1,17176.21,15650,16414.31,3.00011462,49244.81141
2022/11/14 4:00,BTC/EUR,15854.02,17440.75,15376.01,16372.7,2.22723366,36465.82855
2022/11/14 0:00,BTC/EUR,16254.15,17440.75,15200,16181.1,2.33473847,37778.63666
2022/11/13 4:00,BTC/EUR,16544.29,16733.25,15200,15854.02,1.4172146,22468.54861
2022/11/13 0:00,BTC/EUR,16464.88,16733.25,15500,16254.15,1.2095392,19660.03159
2022/11/12 4:00,BTC/EUR,17004.79,17300,15593.01,16544.29,2.97543767,49226.50369
2022/11/12 0:00,BTC/EUR,16524.17,17300,15593.01,16464.88,3.1174553,51328.52742
2022/11/11 4:00,BTC/EUR,17111.53,17709.02,15823,17004.79,4.28785609,72914.09236
2022/11/11 0:00,BTC/EUR,18266.5,18266.5,15823,16524.17,4.22137908,69754.78555
2022/11/10 4:00,BTC/EUR,17383.29,18596.43,16400,17111.53,6.39897905,109496.322
2022/11/10 0:00,BTC/EUR,17272.47,18596.43,16200,18266.5,9.24350096,168846.4103
2022/11/9 4:00,BTC/EUR,18137.47,18137.47,16015.02,17383.29,8.32626747,144737.922
2022/11/9 0:00,BTC/EUR,18555,18555,16015.02,17272.47,21.27097294,367402.242
2022/11/8 4:00,BTC/EUR,20262.69,20431.44,17200,18137.47,81.20695179,1472888.652
2022/11/8 0:00,BTC/EUR,20438.33,20640.2,17200,18555,77.05319654,1429722.062
2022/11/7 4:00,BTC/EUR,21037.53,21045.35,20262.69,20262.69,27.05162329,548138.6567
2022/11/7 0:00,BTC/EUR,21075.43,21196.3,20438.33,20438.33,27.18842422,555685.9864
2022/11/6 4:00,BTC/EUR,21331.15,21400.37,21005.25,21037.53,28.97893104,609645.1311
2022/11/6 0:00,BTC/EUR,21359,21421.26,21052.73,21075.43,28.79333639,606831.9456
2022/11/5 4:00,BTC/EUR,21514.55,21534.31,21305.51,21331.15,30.14439549,643014.6219
2022/11/5 0:00,BTC/EUR,21226.72,21534.31,21177,21359,30.27974468,646745.0666
2022/11/4 4:00,BTC/EUR,20793.85,21533.73,20773.07,21514.55,22.43461454,482670.6363
2022/11/4 0:00,BTC/EUR,20721.29,21383.08,20696.84,21226.72,22.39493739,475371.0654
2022/11/3 4:00,BTC/EUR,20671.16,20839.75,20572.35,20793.85,31.39730735,652870.8994
2022/11/3 0:00,BTC/EUR,20541.09,20839.75,20514.46,20721.29,31.35072053,649627.3718
2022/11/2 4:00,BTC/EUR,20743.39,20882.63,20419.92,20671.16,16.0310098,331379.5685
2022/11/2 0:00,BTC/EUR,20740.26,21418.36,20419.92,20541.09,38.28953264,786508.736
2022/11/1 4:00,BTC/EUR,20694.95,21094.19,20512.25,20743.39,5.43028004,112642.4167
2022/11/1 0:00,BTC/EUR,20711.63,21094.19,20512.25,20740.26,4.62906238,96007.95732
2022/10/31 4:00,BTC/EUR,20598.31,20964.05,20000,20694.95,8.3002908,171774.1031
2022/10/31 0:00,BTC/EUR,20714.28,20964.05,20000,20711.63,8.61666014,178465.0767
2022/10/30 4:00,BTC/EUR,20838.27,20987.28,20557.07,20598.31,9.7414791,200658.0064
2022/10/30 0:00,BTC/EUR,20884.82,20987.28,20635.05,20714.28,9.52798031,197365.252
2022/10/29 4:00,BTC/EUR,20822.7,21094.19,20732,20838.27,5.55415967,115739.0788
2022/10/29 0:00,BTC/EUR,20676.7,21094.19,20644.43,20884.82,5.46890122,114217.0176
2022/10/28 4:00,BTC/EUR,20275.5,20856.03,20183.56,20822.7,27.39688184,570477.0515
2022/10/28 0:00,BTC/EUR,20361.07,20845.3,20183.56,20676.7,27.4103495,566755.5735
2022/10/27 4:00,BTC/EUR,20587.87,20774.62,20232.74,20275.5,27.90300205,565747.3181
2022/10/27 0:00,BTC/EUR,20595.57,20774.62,20277.59,20361.07,28.24429205,575084.0075
2022/10/26 4:00,BTC/EUR,20380.94,20721.46,20380.94,20587.87,0.42744767,8800.237062
2022/10/26 0:00,BTC/EUR,20180.26,20959.96,20180.26,20595.57,11.65892757,240122.2589
2022/10/25 4:00,BTC/EUR,19566.67,20486.9,19523.97,20380.94,50.51647268,1029573.199
2022/10/25 0:00,BTC/EUR,19563.39,20486.9,19482.43,20180.26,49.35113403,995918.716
2022/10/24 4:00,BTC/EUR,19709.77,20486.9,19449.14,19566.67,22.60529108,442310.2708
2022/10/24 0:00,BTC/EUR,19818.57,20486.9,19449.14,19563.39,22.60789291,442287.0261
2022/10/23 4:00,BTC/EUR,19477.65,19951.9,19400.94,19709.77,36.50281617,719462.1111
2022/10/23 0:00,BTC/EUR,19490.63,19951.9,19400.94,19818.57,36.47975135,722976.5057
2022/10/22 4:00,BTC/EUR,19420.13,19569.27,19419.93,19477.65,1.49521623,29123.2984
2022/10/22 0:00,BTC/EUR,19454.13,19569.27,19404.04,19490.63,1.50223375,29279.48219
2022/10/21 4:00,BTC/EUR,19507.05,20094.69,19246.08,19420.13,29.02640514,563696.5613
2022/10/21 0:00,BTC/EUR,19485.69,20094.69,19246.08,19454.13,29.03918653,564932.1098
2022/10/20 4:00,BTC/EUR,19508.19,19652.15,19420.5,19507.05,5.84856514,114088.2526
2022/10/20 0:00,BTC/EUR,19592.03,19652.15,19401,19485.69,7.88223655,153590.8179
2022/10/19 4:00,BTC/EUR,19590.4,20094.68,19401,19508.19,2.28549017,44585.77648
2022/10/19 0:00,BTC/EUR,19610.65,20340.03,19415.01,19592.03,5.5739651,109205.2915
2022/10/18 4:00,BTC/EUR,19877.55,19963.59,19403.67,19590.4,13.76707415,269702.4894
2022/10/18 0:00,BTC/EUR,19882.13,19963.59,19403.67,19610.65,13.60952237,266891.5799
2022/10/17 4:00,BTC/EUR,19704.03,20094.68,19704.03,19877.55,9.19412019,182756.5838
2022/10/17 0:00,BTC/EUR,19780.01,20094.68,19670.78,19882.13,9.26078856,184124.2021
2022/10/16 4:00,BTC/EUR,19683.89,19965.6,19667.86,19704.03,38.79385349,764395.253
2022/10/16 0:00,BTC/EUR,19627.84,19965.6,19627.84,19780.01,38.84744264,768402.8039
2022/10/15 4:00,BTC/EUR,19757.91,19853.17,19574.2,19683.89,4.31569962,84949.75659
2022/10/15 0:00,BTC/EUR,19734.87,19853.17,19574.2,19627.84,4.17494257,81945.10477
2022/10/14 4:00,BTC/EUR,20245.6,20304.99,19667.58,19757.91,4.30182618,84995.0945
2022/10/14 0:00,BTC/EUR,19852.78,20307.06,19667.58,19734.87,4.63400042,91451.39587
2022/10/13 4:00,BTC/EUR,19691.61,20307.06,18888,20245.6,21.06279145,426428.8506
2022/10/13 0:00,BTC/EUR,19736.69,20094.68,18888,19852.78,20.74492805,411844.4927
2022/10/12 4:00,BTC/EUR,19752.29,19770.59,19662.49,19691.61,0.62992345,12404.20691
2022/10/12 0:00,BTC/EUR,19702.89,20094.68,19510.28,19736.69,4.31177942,85100.25376
2022/10/11 4:00,BTC/EUR,19656.73,19790.74,19453.96,19752.29,4.14556645,81884.43073
2022/10/11 0:00,BTC/EUR,19744.34,19790.74,19453.96,19702.89,4.15075205,81781.81106
2022/10/10 4:00,BTC/EUR,19967.75,20016.65,19549.77,19656.73,7.69516348,151261.7508
2022/10/10 0:00,BTC/EUR,19988.25,20049.62,19600,19744.34,7.6914793,151863.1824
2022/10/9 4:00,BTC/EUR,19875.32,20063.68,19700,19967.75,8.95246669,178760.6167
2022/10/9 0:00,BTC/EUR,19960.45,20063.68,19700,19988.25,8.95191829,178933.1808
2022/10/8 4:00,BTC/EUR,20051.43,20340.03,19795.57,19875.32,12.62631348,250952.0208
2022/10/8 0:00,BTC/EUR,20257.4,20340.03,19795.57,19960.45,13.23801267,264236.69
2022/10/7 4:00,BTC/EUR,20383.98,20486.91,19813.29,20051.43,32.89139204,659519.4451
2022/10/7 0:00,BTC/EUR,20375.44,20486.91,19813.29,20257.4,32.57894305,659964.6809
2022/10/6 4:00,BTC/EUR,20555.01,20594.33,20200.82,20383.98,3.07229608,62625.62185
2022/10/6 0:00,BTC/EUR,20363.38,20625.72,20200.82,20375.44,15.21965188,310107.1037
2022/10/5 4:00,BTC/EUR,20281.78,20611.64,20093.15,20555.01,5.69835153,117129.6727
2022/10/5 0:00,BTC/EUR,20389.62,20588.38,20093.15,20363.38,4.49128804,91457.80505
